"codprod";"descricao_produto";"unidade";"data_saida";"quantidade";"preco_custo";"preco_vendido";"valor_desconto";"nome_cliente";"cidade_cliente";"bairro_cliente";"vendedor"
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2023-11-24;10.000;32.350;44.990000;4.57;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"14224";PREGO TELHEIRO GERDAL 18X27-2.1/2X10;PCT;2023-11-24;1.000;24.828;48.390000;0.49;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"14224";PREGO TELHEIRO GERDAL 18X27-2.1/2X10;PCT;2023-11-24;1.000;24.828;48.390000;0.39;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"10507";PREGO 22X54-5X5 POL;CX ;2023-11-24;1.000;7.365;21.990000;0.18;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"10507";PREGO 22X54-5X5 POL;CX ;2023-11-24;1.000;7.365;21.990000;0.22;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"00364";TELHA BRASILIT 2.44X0.50 4MM;UN ;2023-11-24;15.000;18.182;29.990000;4.58;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"01441";LIXA DAGUA 240;UN ;2023-11-24;1.000;0.632;1.270000;0.01;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"20214";FITA CREPE USO GERAL BEGE ADERE 423 48MMX50M;UN ;2023-11-24;2.000;6.470;11.750000;0.24;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"20214";FITA CREPE USO GERAL BEGE ADERE 423 48MMX50M;UN ;2023-11-24;2.000;6.470;11.750000;0.19;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"01441";LIXA DAGUA 240;UN ;2023-11-24;1.000;0.632;1.270000;0.01;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"15640";**TIJOLO 8F;MIL;2023-11-24;0.500;700.000;907.540000;3.68;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"17089";**MAD RIPA 1,2CM X 5,0CM 3 METRO 12 PECAS R$ 28,60 MT;UN ;2023-11-24;2.000;45.000;85.800000;1.39;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"17959";TINTA SPRAY METALICO PRATA 350 ML/250G;UN ;2023-11-24;2.000;14.869;35.190000;0.57;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"17959";TINTA SPRAY METALICO PRATA 350 ML/250G;UN ;2023-11-24;2.000;14.869;35.190000;0.72;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"19551";LIXA 600-600 DAGUA TIGRE;UN ;2023-11-24;1.000;0.745;2.010000;0.02;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"19551";LIXA 600-600 DAGUA TIGRE;UN ;2023-11-24;1.000;0.745;2.010000;0.02;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"17089";**MAD RIPA 1,2CM X 5,0CM 3 METRO 12 PECAS R$ 28,60 MT;UN ;2023-11-24;2.000;45.000;85.800000;1.75;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"14092";PORTA DECORATIVA  GAUCHA 2.10X60X30 MOGNO;UN ;2023-11-24;2.000;88.608;185.960000;3.02;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"05295";FECHAD.1200 EXT.ALAV.ESP.SOFT OXID.;UN ;2023-11-24;1.000;38.790;75.890000;0.62;JOAO BATISTA DE OLIVEIRA  PEREIRA;TUTOIA;FAZENDA VELHA;DAIANE
"06548";PAINEL LED 24W LUX QUADRADO EMBUTIR;UN ;2024-06-24;2.000;22.459;60.500000;0.26;CLINICA DIAGNOSTICA POR IMAGEM DE TUTOIA LTDA;TUTOIA ;CENTRO;INGRID
"07701";PAINEL LED 18W LUX QUADRADO EMBUTIR;UN ;2024-06-24;1.000;13.115;42.350000;0.09;CLINICA DIAGNOSTICA POR IMAGEM DE TUTOIA LTDA;TUTOIA ;CENTRO;INGRID
"19923";MINIDISJUNTOR TDJ3-2C40 2P 40A 3KA;UN ;2023-12-05;1.000;18.725;31.490000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"14070";CONECTOR P/HASTE ATERRAMENTO TIPO U 5/16;UN ;2023-12-05;2.000;0.141;19.640000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"18260";MINI DISJUNTOR MONO-POLAR 10A 230-400V CURVA C;UN ;2023-12-05;8.000;5.058;21.370000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"01241";CAIXA DE LUZ 4X2 AMARELO;UN ;2023-12-05;40.000;0.687;1.850000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"05213";CURVA SOLD.50MM 90G KRONA;UN ;2023-12-05;1.000;6.164;20.780000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"17982";CABO FLEXMEGA  2,5MM VM BWF 70C 450/750V CO-EXTRUSADO;PC ;2023-12-05;1.000;148.145;254.090000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"17987";CABO FLEXMEGA 2,5MM PT BOB BWF 70C 450/750V CO-EXTRUSADO;MT ;2023-12-05;10.000;1.180;2.720000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"05814";QUADRO DISTR.PVC 12N/16D SOB BR TIGRE;UN ;2023-12-05;1.000;75.255;204.270000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"17981";CABO FLEXMEGA 2,5MM VD BWF 70C 450/750V CO-EXTRUSADO;PC ;2023-12-05;1.000;96.075;254.090000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"01842";INTER.SIMPLES 10A TABLET;UN ;2023-12-05;1.000;4.007;10.490000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"19928";TE RED SOLD - 50 X 32MM KRONA;UN ;2023-12-05;1.000;8.497;16.010000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"20148";CAIXA LUZ PVC 4X4 QD AM KRONA;UN ;2023-12-05;16.000;2.590;5.200000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"17978";CABO FLEXMEGA 2,5MM PT BWF 70C 450/750V CO-EXTRUSADO;PC ;2023-12-05;1.000;148.145;254.090000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"01810";CONJ 3 TOMADAS 2P+T TABLET 10A;UN ;2023-12-05;5.000;10.603;25.710000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"06497";REGISTRO ESF.25MM KRONA;UN ;2023-12-05;3.000;2.902;8.400000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"02703";CURVA SOLD.25MM 90G TIGRE;UN ;2023-12-05;6.000;1.512;4.110000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"04557";BUCHA RED.50X32MM LONGA TIGRE;UN ;2023-12-05;1.000;1.953;7.310000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"00222";BUCHA RED.25X20MM SOLD CURTA KRONA;UN ;2023-12-05;2.000;0.386;0.690000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"15254";HASTE ATERRAMENTO 2.40M 1/2 OLIVIO;UN ;2023-12-05;2.000;22.325;50.820000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"09413";REGISTRO ESF.50 KRONA;UN ;2023-12-05;1.000;6.948;24.680000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"17988";CABO FLEXMEGA BOB VD 2,5MM BWF 70C 450/750V CO-EXTRUSADO;MT ;2023-12-05;10.000;1.180;2.720000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"04647";ELETRODUTO RIG.SOLD.25MM KRONA;UN ;2023-12-05;6.000;8.352;20.530000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"15164";BOMBA PERIFERICA CLAW 220V - 0,5HP;UN ;2023-12-05;1.000;117.124;209.990000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"18924";BOCAL SOQUETE C/RABICHO BRANCO FIXO DECORLUX MT2075;UN ;2023-12-05;10.000;1.489;4.040000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"01808";INTER.2TCLS+TOM.2P+T TABLET 10A;UN ;2023-12-05;2.000;9.363;20.990000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"18015";FITA ISOLANTE AUTO FUSAO 0,76MM X 19MM X 5M, PRETO;UN ;2023-12-05;1.000;5.717;17.310000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"01813";INTER.SIMPLES+2TOM.2P+T TABLET 10A;UN ;2023-12-05;3.000;9.925;24.260000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"01814";TOMADA DUPLA 2P+T TABLET 10A;UN ;2023-12-05;5.000;6.466;19.390000;0.00;JOAO EVANGELISTA ALVES SILVA;TUTOIA;PORTA DE AREIA;SUEHLLY
"07700";PAINEL LED 12W LUX QUADRADO EMBUTIR;UN ;2024-06-15;4.000;11.469;31.890000;0.39;HIGO;TUTOIA ;MONTE CASTELO;YANKC
"15250";DRIVER PARA PAINEL LED 18W LUX AUTOVOLT;UN ;2024-06-15;3.000;8.788;15.990000;0.14;HIGO;TUTOIA ;MONTE CASTELO;YANKC
"00266";BASCULANTE 40X40 VC NAT ALUVID;UN ;2024-03-12;1.000;25.602;58.790000;0.00;WANDERSON DA SILVA FERREIRA;TUTOIA ;BARRA;MARIA INES
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2024-06-10;6.000;32.080;44.990000;0.00;JOSAMEA DE JESUS VIEIRA SILVA;TUTOIA;CENTRO;DANIEL ROCHA
"13430";CUNHA PLAST.P/NIVELAD.PISO BRASC50;UN ;2024-06-10;1.000;6.484;12.930000;0.00;JOSAMEA DE JESUS VIEIRA SILVA;TUTOIA;CENTRO;DANIEL ROCHA
"19788";ARGAMASSA KOLAMASSA 15 KG TIPO AC-II;UN ;2024-06-10;15.000;12.201;18.990000;0.00;JOSAMEA DE JESUS VIEIRA SILVA;TUTOIA;CENTRO;DANIEL ROCHA
"06183";REJUNTE FLEX VOTOMASSA CINZA ESCURO 1KG;UN ;2024-06-10;10.000;4.060;7.150000;0.00;JOSAMEA DE JESUS VIEIRA SILVA;TUTOIA;CENTRO;DANIEL ROCHA
"15775";ESPACADOR NIVELADOR 1,5 MM SMART;UN ;2024-06-10;1.000;12.155;28.490000;0.00;JOSAMEA DE JESUS VIEIRA SILVA;TUTOIA;CENTRO;DANIEL ROCHA
"15654";**TABUA DE PINUS 20X3X2.0;UN ;2024-08-05;3.000;11.000;27.500000;0.00;JOSE CARLOS PEREIRA DE SOUSA;TUTOIA ;SAO JOSE;ALANA CRISTINA
"15683";**BRITA ZERO LATA ;UN ;2024-05-01;40.000;4.000;6.600000;0.00;JOSE CARLOS PEREIRA DE SOUSA;TUTOIA ;SAO JOSE;ADEMILSON
"15655";**TABUA DE PINUS 30X3X2.0;UN ;2024-08-05;3.000;33.000;47.300000;0.00;JOSE CARLOS PEREIRA DE SOUSA;TUTOIA ;SAO JOSE;ALANA CRISTINA
"14223";PREGO C/CABECA 10X10-7/8X17 POL;PCT;2023-09-29;1.000;15.807;38.610000;0.00;ROSILDA FERREIRA SILVA;TUTOIA;COMUM;SUEHLLY
"03194";PLUG FEMEA 2P+T PRETO /BRANCO EM POTE;UN ;2024-07-02;2.000;3.502;6.850000;0.00;JANAEL ROCHA DO CARMO;TUTOIA;MONTE CATELO;ALANA CRISTINA
"06365";BUCHA PLASTICA 12MM VONDER;UN ;2024-07-02;3.000;0.050;0.170000;0.00;JANAEL ROCHA DO CARMO;TUTOIA;MONTE CATELO;ALANA CRISTINA
"21344";PARAF PHILIPS 6,1X65MM JOMARCA;UN ;2024-07-02;3.000;0.267;0.500000;0.00;JANAEL ROCHA DO CARMO;TUTOIA;MONTE CATELO;ALANA CRISTINA
"20235";QB60H 220V/60HZ(M) 0,37KW-1/2CV MOTOBOMBA PERIFERICA;UN ;2024-08-22;1.000;112.543;209.990000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;DAIANE
"01937";ADAPTADOR SOLD.CURTO 32X1 KRONA;UN ;2024-08-22;2.000;1.008;2.600000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;DAIANE
"02124";PLUG MACHO 2P COLOR 10A TRAMONTINA;UN ;2023-11-08;1.000;1.333;3.750000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;TESTE 01
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2023-11-08;3.000;34.790;44.990000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;TESTE 01
"15908";"UNIAO INTERNA PP 3/4""";UN ;2023-11-08;3.000;0.789;2.190000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;TESTE 01
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2024-08-22;2.000;33.810;47.240000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;DAIANE
"01139";JOELHO ESG.50MM 90G KRONA;UN ;2024-08-22;8.000;0.758;2.890000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;DAIANE
"02126";TE ESG.50MM KRONA;UN ;2024-08-22;8.000;1.946;5.510000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;DAIANE
"01709";BUCHA RED.32X25MM CURTA KRONA;UN ;2024-08-22;2.000;0.497;1.370000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;DAIANE
"19993";TRINCHA MEDIA P/ PINT LATEXACRIL 1;UN ;2024-08-22;1.000;2.460;5.240000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;DAIANE
"19994";TRINCHA MEDIA P/ PINT LATEX&ACRIL 1 1/2;UN ;2024-08-22;1.000;3.250;6.290000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;DAIANE
"01692";UNIAO SOLD.25MM KRONA;UN ;2024-08-22;1.000;3.538;8.980000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;DAIANE
"03193";PLUG FEMEA 2P 10A 6 CORES EM POTE;UN ;2023-11-08;2.000;1.365;3.750000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;TESTE 01
"02124";PLUG MACHO 2P COLOR 10A TRAMONTINA;UN ;2023-11-08;2.000;1.333;3.750000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;TESTE 01
"01263";FITA VEDA ROSCA 12MMX25M;UN ;2024-08-22;1.000;1.548;6.040000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;DAIANE
"01692";UNIAO SOLD.25MM KRONA;UN ;2023-11-08;2.000;3.961;9.460000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;TESTE 01
"06497";REGISTRO ESF.25MM KRONA;UN ;2023-11-08;3.000;2.902;8.000000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;TESTE 01
"01709";BUCHA RED.32X25MM CURTA KRONA;UN ;2023-11-08;2.000;0.687;1.430000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;TESTE 01
"15164";BOMBA PERIFERICA CLAW 220V - 0,5HP;UN ;2023-11-08;1.000;117.124;199.990000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;TESTE 01
"03193";PLUG FEMEA 2P 10A 6 CORES EM POTE;UN ;2023-11-08;1.000;1.365;3.750000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;TESTE 01
"08712";LIXA DAGUA GR320 NORTON;UN ;2024-08-22;3.000;0.389;1.160000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;DAIANE
"00262";LIXA FERRO GR50 221T 3M;UN ;2024-08-22;1.000;1.477;3.000000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;DAIANE
"20502";** CIMENTO APODI 50KG;UN ;2024-04-22;5.000;39.600;46.190000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;SUEHLLY
"20310";FOGAO ELETRICO DE MESA AGRATTO FM-02 220V 2000W-2 PRATOS (REVENDA);UN ;2023-11-23;1.000;116.308;221.540000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;CARLOS
"07879";TUBO ESG.BRANCO 50MM KRONA 6M;UN ;2024-08-22;3.000;22.425;70.340000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;DAIANE
"00973";CHUVEIRO BCO S/REG HERC 1/2 30CM 2318;UN ;2023-11-23;1.000;3.678;8.960000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;CARLOS
"20141";TE INTERNO TRIPLO PE 3/4* - 50PA§S/SC;UN ;2023-11-08;3.000;1.810;3.550000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;TESTE 01
"15605";ZARCAO HFER 3.6L PRETO;UN ;2024-08-22;1.000;60.556;115.490000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;DAIANE
"01937";ADAPTADOR SOLD.CURTO 32X1 KRONA;UN ;2023-11-08;2.000;0.929;2.480000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;TESTE 01
"20502";** CIMENTO APODI 50KG;UN ;2024-05-02;5.000;39.600;46.190000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;SUEHLLY
"05219";LUVA SOLD.25MM KRONA;UN ;2023-11-08;5.000;0.345;0.840000;0.00;MACIEL CASSIANO RODRIGUES;TUTOIA ;ARPOADOR;TESTE 01
"14915";TINTA HPISO CINZA 15L;UN ;2023-11-16;1.000;135.750;231.900000;11.60;LEONARDO CABRAL SILVA;TUTOIA ;BARRA;LEONARDO
"20502";** CIMENTO APODI 50KG;UN ;2024-02-08;1.000;39.600;42.990000;0.00;LEONARDO CABRAL SILVA;TUTOIA ;BARRA;LEONARDO
"11463";ABAJUR DE CERAMICA POTTERY E27 BEGE 32CM;UN ;2023-12-10;1.000;56.028;62.990000;0.00;RAFEAL OLIVEIRA DA SILVA;TUTOIA;PAXICA;LEONARDO
"20369";LAMPADA LED BOLINHA VERMELHO TASCHIBRA 1W 220V-7897079045482;UN ;2023-12-10;1.000;4.697;8.400000;0.00;RAFEAL OLIVEIRA DA SILVA;TUTOIA;PAXICA;LEONARDO
"01821";ARGAMASSA VOTOMASSA EXT.ACII 15KG R5M4;UN ;2024-07-23;5.000;12.300;21.990000;0.68;LEILA MARIA CARDOSO ARAUJO;TUTOIA ;BOM GOSTO;INGRID
"17989";CABO FLEXMEGA BOB VM 2,5MM BWF 70C 450/750V CO-EXTRUSADO;MT ;2024-05-24;25.000;1.200;2.590000;3.04;LEILA MARIA CARDOSO ARAUJO;TUTOIA ;BOM GOSTO;ADEMILSON
"06579";PLACA CEGA 4X2 ARIA BC;UN ;2024-05-24;16.000;1.831;3.850000;2.88;LEILA MARIA CARDOSO ARAUJO;TUTOIA ;BOM GOSTO;ADEMILSON
"17988";CABO FLEXMEGA BOB VD 2,5MM BWF 70C 450/750V CO-EXTRUSADO;MT ;2024-05-24;25.000;1.200;2.590000;3.04;LEILA MARIA CARDOSO ARAUJO;TUTOIA ;BOM GOSTO;ADEMILSON
"00732";TOMADA 2P+T LUX2 10A;UN ;2024-05-24;2.000;2.890;9.250000;0.87;LEILA MARIA CARDOSO ARAUJO;TUTOIA ;BOM GOSTO;ADEMILSON
"00236";FITA ISOLANTE 18MMX10M IMPERIAL;UN ;2024-05-24;1.000;2.730;5.490000;0.26;LEILA MARIA CARDOSO ARAUJO;TUTOIA ;BOM GOSTO;ADEMILSON
"21168";CHAVE COMBINADA JOGO 6PC 8,10,12,13,14,17 30/5;UN ;2024-07-23;1.000;21.883;42.990000;0.26;LEILA MARIA CARDOSO ARAUJO;TUTOIA ;BOM GOSTO;INGRID
"16424";HASTE ATERRAMENTO 1.50M OLIVIO;UN ;2023-08-23;1.000;15.394;33.000000;0.00;GABRIEL GOMES CONCEICAO;TUTOIA;BAIRRO MONTE CASTELO;INGRID
"19227";MINIDISJUNTOR TDJ3-3C50 3P 50A 3KA;UN ;2023-08-23;1.000;24.625;62.300000;0.00;GABRIEL GOMES CONCEICAO;TUTOIA;BAIRRO MONTE CASTELO;INGRID
"02033";CONECTOR P/HASTE ATERRAMENTO 1/2 INCOBRAME;UN ;2023-08-23;1.000;1.528;3.840000;0.00;GABRIEL GOMES CONCEICAO;TUTOIA;BAIRRO MONTE CASTELO;INGRID
"01262";ABRACADEIRA TIPO U 1.1/4;UN ;2023-08-23;6.000;0.747;2.750000;0.00;GABRIEL GOMES CONCEICAO;TUTOIA;BAIRRO MONTE CASTELO;INGRID
"15472";PORTA CARTA REAL PRETO/BRANCO PQ;UN ;2023-08-23;1.000;13.422;27.490000;0.00;GABRIEL GOMES CONCEICAO;TUTOIA;BAIRRO MONTE CASTELO;INGRID
"18975";CURVA 90O ELETR SOLD CL A 32MM CB TIGRE;UN ;2023-08-23;4.000;2.610;7.150000;0.00;GABRIEL GOMES CONCEICAO;TUTOIA;BAIRRO MONTE CASTELO;INGRID
"12957";ELETRODUTO RIG.SOLD.32MMX3M TIGRE;UN ;2023-08-23;2.000;8.245;19.990000;0.00;GABRIEL GOMES CONCEICAO;TUTOIA;BAIRRO MONTE CASTELO;INGRID
"20859";**TE ESG 150X100MM ;UN ;2024-05-02;1.000;22.900;45.890000;0.00;GEICIANE ARAUJO DE LIMA;TUTOIA ;PAXICAR;YANKC
"15640";**TIJOLO 8F;MIL;2023-11-10;1.500;700.000;907.530000;0.00;ELISMAR ESCOSIO COSTA;TUTOIA;BOM GOSTO;EMANUELLE
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2023-11-10;10.000;34.090;41.990000;0.00;ELISMAR ESCOSIO COSTA;TUTOIA;BOM GOSTO;EMANUELLE
"15637";**BRITA ZERO 1M;UN ;2023-11-10;0.500;179.000;297.000000;0.00;ELISMAR ESCOSIO COSTA;TUTOIA;BOM GOSTO;EMANUELLE
"13603";TRELICA TG8L 6.3 2/4.2MM 6M GERDAU;UN ;2023-11-10;4.000;21.519;49.990000;0.00;ELISMAR ESCOSIO COSTA;TUTOIA;BOM GOSTO;EMANUELLE
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2024-05-19;1.000;31.590;44.990000;0.00;ANA CLAUDIA ESCOCIO DA SILVA;TUTOIA ;COMUM;ALANA CRISTINA
"18016";PISO CERBRAS MANAUS BEGE HD 46X46 A CX 2.3M2;MT ;2024-07-29;13.800;12.052;25.990000;0.00;MILTON SOUSA DE GOIS;TUTOIA;COMUM;SUEHLLY
"00986";TRELICA TG8L 6.3 2/4.2MM 6M GERDAU;UN ;2023-11-21;2.000;19.014;39.990000;0.00;MARILENE OLIVEIRA SANTIAGO;TUTOIA;TABOAL;GUSTAVO BRASIL
"15292";SUPORTE DE TV MINI;UN ;2024-04-29;1.000;7.939;19.990000;0.00;JOSINETE PEREIRA;TUTOIA ;LAGOINHA;ADEMILSON
"06974";PORTA SANFONADA 0.70X2.10M CZ FORTLEV;UN ;2024-03-19;1.000;55.676;145.200000;0.00;RAFAEL SILVA DOS SANTOS;TUTOIA;PAXICA;SUEHLLY
"18983";PISO INCEFRA CX2,32M ESMALTADO DESIGN 45X45 REF.PD-35640A ;MT ;2024-05-28;11.600;16.811;28.990000;0.00;LEIDIANA GOMES DA ROCHA;TUTOIA;BOM GOSTO;YANKC
"02481";TINTA EXTRALATEX PITANGA 3.6L;UN ;2024-02-22;1.000;36.714;66.900000;0.73;JOSE ANTONIO LOPES DA SILVA;TUTOIA; MONTE CASTELO;TESTE 01
"09069";LAMP HIGH LED TKL 110/20W;UN ;2024-02-22;1.000;5.027;16.000000;0.17;JOSE ANTONIO LOPES DA SILVA;TUTOIA; MONTE CASTELO;TESTE 01
"00952";ARGAMASSA VOTOMASSA PISO SOBRE PISO 15KG R5M4;PCT;2023-12-18;3.000;20.150;33.600000;0.00;JOSE ANTONIO LOPES DA SILVA;TUTOIA; MONTE CASTELO;SUEHLLY
"02461";CORANTE LIQ.50ML AMARELO;UN ;2023-12-04;1.000;2.268;5.500000;0.22;IRANILDE SILVA SANTOS;TUTOIA;CENTRO;GUSTAVO BRASIL
"06497";REGISTRO ESF.25MM KRONA;UN ;2023-12-04;1.000;2.902;8.000000;0.31;IRANILDE SILVA SANTOS;TUTOIA;CENTRO;GUSTAVO BRASIL
"04051";"CHUVEIRO ""4"" CCV2 CROMADO ASTRA";UN ;2023-12-04;1.000;16.449;41.790000;1.66;IRANILDE SILVA SANTOS;TUTOIA;CENTRO;GUSTAVO BRASIL
"04924";CORANTE LIQ.50ML LARANJA;UN ;2023-12-04;1.000;2.268;5.500000;0.22;IRANILDE SILVA SANTOS;TUTOIA;CENTRO;GUSTAVO BRASIL
"11115";TINTA RENDMAIS VERDE LIMAO 15L;GL ;2023-12-04;1.000;66.972;143.900000;5.73;IRANILDE SILVA SANTOS;TUTOIA;CENTRO;GUSTAVO BRASIL
"01131";CORANTE LIQ.50ML VIOLETA;UN ;2023-12-04;1.000;2.268;5.500000;0.22;IRANILDE SILVA SANTOS;TUTOIA;CENTRO;GUSTAVO BRASIL
"09888";TINTA RENDMAIS BRANCO NEVE 15L;UN ;2023-12-04;1.000;66.971;143.900000;5.73;IRANILDE SILVA SANTOS;TUTOIA;CENTRO;GUSTAVO BRASIL
"20502";** CIMENTO APODI 50KG;UN ;2024-01-29;3.000;39.600;42.990000;0.00;GECILEIDE GONCALVES DOS REIS;TUTOIA;PAXICA;LEONARDO
